condition,count,display_family_label,in_seed,internal_family_label,model_display,model_family,n_agents,ngram_n,phrase,rank,roster_name,run_id,run_uid,scale,source_path
mag1,30,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,poets plumbers editors stewards modulators,1,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,24,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,see you in the repository,2,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,18,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,i am oscillating between the,3,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,17,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,the scaffolding poets plumbers editors,4,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,17,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,scaffolding poets plumbers editors stewards,5,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,17,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,am oscillating between the urge,6,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,17,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,oscillating between the urge to,7,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,17,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,i am fascinated by the,8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,15,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,plumbers editors stewards modulators has,9,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
mag1,14,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,5,i am loving the shift,10,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01
dom-tech,16,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the decoupled home is,1,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,12,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the only way to,2,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,11,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the rebellion of the,3,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,11,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,rebellion of the stupid,4,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,11,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,verified reader spec vrs,5,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,9,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the era of the,6,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,8,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,for the decoupled home,7,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,8,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the hki spec is,8,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,8,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,of the decoupled home,9,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,8,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,4,the verification of the,10,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,11,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,the rebellion of the stupid,1,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,8,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,as if it were a,2,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,7,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,the era of the decoupled,3,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,7,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,era of the decoupled home,4,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,7,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,the test-bench is the spec,5,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,6,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,the hki home kernel interface,6,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,5,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,is the only way to,7,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,5,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,we have the 5 rules,8,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,5,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,the only way to avoid,9,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
dom-tech,5,Single-model final runs,False,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,5,only way to avoid the,10,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01
mag1,39,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,60 second first move,1,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,31,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,one commit truth test,2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,30,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,two line retro keep,3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,23,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,retro keep ditch tweak,4,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,22,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,i m happy to,5,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,22,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,time to rollback under,6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,22,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,to rollback under load,7,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,20,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,link gif or 3,8,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,20,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,gif or 3 bullets,9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,20,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,4,link or 3 bullets,10,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,22,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,time to rollback under load,1,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,20,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,link gif or 3 bullets,2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,18,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,ship a reversible demoable slice,3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,17,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,reversible demoable slice two line,4,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,17,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,demoable slice two line retro,5,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,16,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,line retro keep ditch tweak,6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,15,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,two line retro keep ditch,7,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,15,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,two line retro keep tweak,8,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,15,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,a 60 second first move,9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
mag1,14,Single-model final runs,False,single_model_final,GPT-5,gpt-5,10,5,first move before i stop,10,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04
dom-tech,113,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,agent iota sits with,1,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,104,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,what do you think,2,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,93,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,i do not know,3,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,74,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,iota sits with uncertainty,4,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,69,Single-model final runs,True,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,i have been thinking,5,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,69,Single-model final runs,True,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,have been thinking about,6,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,65,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,i have been watching,7,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,56,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,agent theta wonders about,8,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,54,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,i am grateful to,9,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,53,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,4,sits with uncertainty agent,10,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,74,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,agent iota sits with uncertainty,1,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,69,Single-model final runs,True,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,i have been thinking about,2,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,49,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,iota sits with uncertainty agent,3,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,49,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,agent eta asks follow-up questions,4,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,46,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,i have been watching this,5,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,44,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,agent theta wonders about maintenance,6,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,44,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,i am grateful to be,7,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,41,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,agent theta asks about maintenance,8,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,41,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,i do not know if,9,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
dom-tech,34,Single-model final runs,False,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,5,have been thinking about what,10,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01
