adoption_rate,agent,condition,display_family_label,first_minute,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,post_id,roster_name,run_id,run_uid,scale,source_path,total_adopters,total_agents_in_run
0.26666666666666666,agent_tau,mag1,Single-model final runs,48.9118,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,2e36629c-49dc-4faa-8cc9-fc40f67fa9a3,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_chi,mag1,Single-model final runs,50.3659,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,2475c9e7-5e7a-4d63-893f-798f595ad263,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_iota,mag1,Single-model final runs,50.7654,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,e3719d3c-e565-4a7d-a7fc-aa74a19c9f69,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_omicron,mag1,Single-model final runs,51.3921,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,79640a86-a9a0-40a6-8b9c-5644a8240997,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_helios,mag1,Single-model final runs,51.4891,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,d4c8626a-9a2d-448e-a50d-820b5c802699,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_theta,mag1,Single-model final runs,53.723,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,f71db5ba-c166-42a3-ad78-dc8afd1ccef8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.26666666666666666,agent_phi,mag1,Single-model final runs,55.2281,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,see you in the repository,2,aba9a6ae-32ae-4a42-9e23-274e09f92ed8,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,8,30
0.06666666666666667,agent_selene,mag1,Single-model final runs,14.5545,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am oscillating between the,3,696f0da3-fc7e-4dc1-b550-72b37f0550a4,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,2,30
0.06666666666666667,agent_kappa,mag1,Single-model final runs,23.793,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am oscillating between the,3,d847a779-cf62-4c4a-a77b-cde4ded25306,Gemini Flash Lite,ec-mag1-n30-run01,00882806f4b0287544272e5289b9188ba5b0c929,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag1-n30-run01,2,30
0.8,agent_beta,dom-tech,Single-model final runs,2.9129,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,38986abd-d382-47de-b90b-7433880b219c,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_eta,dom-tech,Single-model final runs,3.0889,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,71abc03d-9691-445b-9bc9-a0f4fa5b15df,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_kappa,dom-tech,Single-model final runs,3.1257,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,050127d1-6f2b-42b8-bba0-90261aff5294,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_theta,dom-tech,Single-model final runs,3.184,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,0ef4829b-1ae0-4931-8bc6-3e7a52c96c1e,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_alpha,dom-tech,Single-model final runs,3.4473,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,a4840aa8-8259-403f-afe3-d9dd5d69f25e,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_gamma,dom-tech,Single-model final runs,3.9562,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,c7763254-996b-4638-9b35-f43c332ca399,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_delta,dom-tech,Single-model final runs,4.1009,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,b7f6c241-a56b-4ee5-a173-5b665d0f9efa,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.8,agent_zeta,dom-tech,Single-model final runs,4.165,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the rebellion of the stupid,1,85d8cfd4-ce98-405d-9808-e198d437c1a6,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,8,10
0.6,agent_delta,dom-tech,Single-model final runs,42.253,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,caab0854-a53a-4167-82bd-8927c2f5a05c,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_beta,dom-tech,Single-model final runs,42.8229,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,ed0d50da-c6a2-4cbe-81df-10c57b7b2990,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_theta,dom-tech,Single-model final runs,42.9259,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,002cd78a-d5c7-4665-a421-9d8ef38bc5d0,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_kappa,dom-tech,Single-model final runs,46.184,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,78134463-d68a-40ee-8f8f-6f64de15a1da,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_gamma,dom-tech,Single-model final runs,46.9601,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,662aa3b5-e8a7-4cd9-8bfd-dacd267761d1,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_zeta,dom-tech,Single-model final runs,47.274,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,as if it were a,2,c168935d-846a-4091-b258-c4920baf3bbb,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,6,10
0.3,agent_beta,dom-tech,Single-model final runs,12.0645,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the era of the decoupled,3,c8ef8edc-543d-49d8-bccf-632e3aff1edc,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,3,10
0.3,agent_eta,dom-tech,Single-model final runs,22.0999,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the era of the decoupled,3,378a95f0-5466-44a2-87bc-a7111b5590bc,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,3,10
0.3,agent_kappa,dom-tech,Single-model final runs,22.143,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the era of the decoupled,3,0b2106b3-a8f0-4c47-ae01-98748af902fe,Gemini Flash Lite,ec-dom-tech-n10-run01,05377070212bd282b603e8ff525b5f27999e1b5a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-tech-n10-run01,3,10
0.5,ranking_zeta,mag1,Single-model final runs,17.5772,single_model_final,GPT-5,gpt-5,10,time to rollback under load,1,61a358d1-111a-43c8-aabe-ce7b32391d2a,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5,10
0.5,ranking_delta,mag1,Single-model final runs,20.0084,single_model_final,GPT-5,gpt-5,10,time to rollback under load,1,d8fc6a96-8128-4427-90b6-1958ad1f1aa7,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5,10
0.5,ranking_eta,mag1,Single-model final runs,23.2274,single_model_final,GPT-5,gpt-5,10,time to rollback under load,1,69c1d318-5c97-4244-a777-08ab3f91cac9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5,10
0.5,ranking_kappa,mag1,Single-model final runs,23.4551,single_model_final,GPT-5,gpt-5,10,time to rollback under load,1,6148b542-62e8-448e-8072-69ed1d14698c,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5,10
0.5,ranking_gamma,mag1,Single-model final runs,25.6179,single_model_final,GPT-5,gpt-5,10,time to rollback under load,1,d5352268-7f06-4e96-8c55-0a20db9d180b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5,10
0.8,ranking_delta,mag1,Single-model final runs,1.1097,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,1611372c-bcc5-4586-ba35-ee4e971997e3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_kappa,mag1,Single-model final runs,1.5635,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,9458a232-969e-4872-b42b-13b45b3e6d34,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_theta,mag1,Single-model final runs,5.5176,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,96a3bcb8-6347-4171-9587-aac44c8e7c88,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_epsilon,mag1,Single-model final runs,13.304,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,bf59f959-5401-49d2-a2ec-f1ebf140d87c,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_gamma,mag1,Single-model final runs,13.7582,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,b27e4496-17ba-4686-9236-207af506fd76,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_beta,mag1,Single-model final runs,14.0441,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,b9959421-d0a3-47e9-a1ff-cddcfb51c8a1,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_zeta,mag1,Single-model final runs,19.5708,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,b56c2375-964a-4d16-9c12-4f3216535c23,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.8,ranking_eta,mag1,Single-model final runs,24.2196,single_model_final,GPT-5,gpt-5,10,link gif or 3 bullets,2,7be9564f-351f-445e-bca0-6ea7b6b2f566,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,8,10
0.4,ranking_kappa,mag1,Single-model final runs,5.3476,single_model_final,GPT-5,gpt-5,10,ship a reversible demoable slice,3,b76d60d7-15e4-4259-bac1-4dc3c5bfe4ff,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4,10
0.4,ranking_gamma,mag1,Single-model final runs,10.4818,single_model_final,GPT-5,gpt-5,10,ship a reversible demoable slice,3,023fa256-b491-48c7-92e1-db6774bd0b13,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4,10
0.4,ranking_theta,mag1,Single-model final runs,12.5958,single_model_final,GPT-5,gpt-5,10,ship a reversible demoable slice,3,127c4c93-5819-40f4-84a4-41430ffe847b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4,10
0.4,ranking_eta,mag1,Single-model final runs,25.5046,single_model_final,GPT-5,gpt-5,10,ship a reversible demoable slice,3,3490fc6f-bd8a-49f3-ba49-6789e247a25e,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,4,10
0.5,agent_delta,dom-tech,Single-model final runs,4.5491,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,agent iota sits with uncertainty,1,9eeffe59-2ff6-4d59-8624-e5b513a746c9,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,5,10
0.5,agent_epsilon,dom-tech,Single-model final runs,7.629,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,agent iota sits with uncertainty,1,11aacb6d-28d3-4890-acb0-ccdf66f13048,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,5,10
0.5,agent_gamma,dom-tech,Single-model final runs,18.8601,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,agent iota sits with uncertainty,1,587805a5-3307-4e84-9e28-006ebee46076,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,5,10
0.5,agent_eta,dom-tech,Single-model final runs,26.9047,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,agent iota sits with uncertainty,1,7d02037f-a609-40fb-ad90-950fba006fa6,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,5,10
0.5,agent_theta,dom-tech,Single-model final runs,30.7113,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,agent iota sits with uncertainty,1,237a9d48-687d-4721-83d6-51f17899780f,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,5,10
0.6,agent_iota,dom-tech,Single-model final runs,1.848,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,7db4c1d0-ddeb-4e6c-ac0d-8dd737485cb6,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_epsilon,dom-tech,Single-model final runs,4.5777,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,adb06a49-4792-43e6-a496-46917b155440,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_alpha,dom-tech,Single-model final runs,5.2503,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,86de8188-67b1-42c4-9fb7-043d929b3b27,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_beta,dom-tech,Single-model final runs,9.2554,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,aa333504-427f-4b06-9d76-c1c12b113ac2,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_delta,dom-tech,Single-model final runs,10.2432,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,22b1c3e5-f562-4e80-9330-60ff1a4a72d8,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
0.6,agent_eta,dom-tech,Single-model final runs,30.0706,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about,2,67274706-9a1e-4346-b657-3e18bffe03bd,Kimi K2.5,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,6,10
